nct_id,country
NCT01488929,Serbia
NCT01488929,Ukraine
NCT01489137,"Korea, Republic of"
NCT01489254,United States
NCT01489254,Belarus
NCT01489254,Bosnia and Herzegovina
NCT01489254,Bulgaria
NCT01489254,Croatia
NCT01489254,Czech Republic
NCT01489254,Estonia
NCT01489254,Georgia
NCT01489254,Germany
NCT01489254,Italy
NCT01489254,Mexico
NCT01489254,"Moldova, Republic of"
NCT01489254,Poland
NCT01489254,Romania
NCT01489254,Russian Federation
NCT01489254,Serbia
NCT01489254,South Africa
NCT01489254,Ukraine
NCT01489254,United Kingdom
NCT01489904,Spain
NCT01489982,Canada
NCT01489995,United States
NCT01490086,United States
NCT01490086,India
NCT01490086,Malaysia
NCT01490086,"Moldova, Republic of"
NCT01490086,Philippines
NCT01490216,United States
NCT01490476,France
NCT01490502,United States
NCT01490567,China
NCT01491035,United States
NCT01491035,Germany
NCT01491087,China
NCT01491490,United Kingdom
NCT01491529,United States
NCT01491529,Austria
NCT01491529,Canada
NCT01491529,France
NCT01491529,Germany
NCT01491529,Hungary
NCT01491529,Italy
NCT01491529,Slovakia
NCT01491529,Spain
NCT01491529,Switzerland
NCT01491932,United States
NCT01491932,Austria
NCT01491932,Canada
NCT01491932,France
NCT01491932,Germany
NCT01491932,Hungary
NCT01491932,Italy
NCT01491932,Slovakia
NCT01491932,Spain
NCT01491932,Switzerland
NCT01492374,United States
NCT01492374,Canada
NCT01492374,France
NCT01492374,Germany
NCT01492374,Sweden
NCT01492608,Denmark
NCT01492699,United States
NCT01492920,
NCT01493622,China
NCT01493674,Spain
NCT01493726,United States
NCT01493973,Italy
NCT01494532,United States
NCT01494532,Argentina
NCT01494532,Chile
NCT01494532,Estonia
NCT01494532,"Korea, Republic of"
NCT01494532,Russian Federation
NCT01494532,Slovakia
NCT01494584,United States
NCT01494701,United States
NCT01495260,Spain
NCT01495403,United States
NCT01495715,
NCT01495793,United States
NCT01495819,United States
NCT01495845,United States
NCT01495871,United States
NCT01495923,United States
NCT01496170,
NCT01496612,United States
NCT01496690,Denmark
NCT01497262,Argentina
NCT01497262,Brazil
NCT01497262,Colombia
NCT01497262,Jordan
NCT01497262,Malaysia
NCT01497262,Mexico
NCT01497262,Panama
NCT01497262,Peru
NCT01497405,United States
NCT01497405,South Africa
NCT01497548,Malaysia
NCT01497652,United States
NCT01498120,United States
NCT01498822,"Korea, Republic of"
NCT01498887,Australia
NCT01498887,Spain
NCT01499485,Spain
NCT01499563,United States
NCT01500018,
NCT01500408,United States
NCT01500707,
NCT01501383,United States
NCT01501383,Germany
NCT01501695,
NCT01501773,India
NCT01502046,Spain
NCT01502644,United States
NCT01502748,United States
NCT01502761,United States
NCT01503359,Poland
NCT01503788,Israel
NCT01503892,United States
NCT01503944,United States
NCT01504178,France
NCT01504659,United States
NCT01504854,United States
NCT01505062,United States
NCT01505062,France
NCT01505465,United States
NCT01506141,United States
NCT01506141,Canada
NCT01506141,United Kingdom
NCT01506349,United States
NCT01506453,United States
NCT01506505,Netherlands
NCT01506622,"Korea, Republic of"
NCT01506765,
NCT01506882,Japan
NCT01507610,United States
NCT01507701,Norway
NCT01507753,United States
NCT01508494,France
NCT01508676,United States
NCT01509053,Belgium
NCT01509053,Bulgaria
NCT01509053,Canada
NCT01509079,United States
NCT01509456,Germany
NCT01509547,United States
NCT01510015,Israel
NCT01510366,China
NCT01511029,United States
NCT01511497,United States
NCT01511510,United States
NCT01511614,United States
NCT01512147,United States
NCT01512355,"Korea, Republic of"
NCT01513291,
NCT01514370,Italy
NCT01514422,United States
NCT01514630,United States
NCT01514682,United States
NCT01514903,"Korea, Republic of"
NCT01515410,United States
NCT01515423,United States
NCT01515423,Argentina
NCT01515423,Australia
NCT01515423,Austria
NCT01515423,Belgium
NCT01515423,Brazil
NCT01515423,Bulgaria
NCT01515423,Canada
NCT01515423,China
NCT01515423,Czech Republic
NCT01515423,France
NCT01515423,Germany
NCT01515423,Greece
NCT01515423,Hungary
NCT01515423,Japan
NCT01515423,"Korea, Republic of"
NCT01515423,Mexico
NCT01515423,Poland
NCT01515423,Portugal
NCT01515423,Romania
NCT01515423,Russian Federation
NCT01515423,Slovakia
NCT01515423,Spain
NCT01515423,Sweden
NCT01515423,Taiwan
NCT01515423,Ukraine
NCT01515774,"Korea, Republic of"
NCT01515839,United States
NCT01515891,Switzerland
NCT01515917,
NCT01516372,United States
NCT01516424,China
NCT01516554,Canada
NCT01516892,United States
NCT01516892,Australia
NCT01516892,"Korea, Republic of"
NCT01517282,Germany
NCT01517282,Poland
NCT01517282,United Kingdom
NCT01517360,United States
NCT01517698,United States
NCT01517698,Argentina
NCT01517698,Canada
NCT01517698,Chile
NCT01517698,France
NCT01517698,Mexico
NCT01517698,Peru
NCT01517698,Spain
NCT01517698,Sweden
NCT01517698,United Kingdom
NCT01517711,United States
NCT01517932,
NCT01518231,China
NCT01518374,United States
NCT01518413,United States
NCT01518634,Denmark
NCT01518894,United States
NCT01518920,United States
NCT01518946,United States
NCT01518972,United States
NCT01519271,United States
NCT01519284,Portugal
NCT01519557,United States
NCT01519713,Japan
NCT01520350,Canada
NCT01520363,United States
NCT01520467,France
NCT01520649,United States
NCT01520727,France
NCT01520987,United States
NCT01521117,United States
NCT01521546,United States
NCT01521585,Germany
NCT01521663,United States
NCT01521832,United Kingdom
NCT01522066,Canada
NCT01522105,Switzerland
NCT01522963,United States
NCT01523301,"Korea, Republic of"
NCT01523574,Brazil
NCT01524133,United States
NCT01524250,Canada
NCT01524380,China
NCT01524406,United States
NCT01524497,China
NCT01524627,United States
NCT01525290,Belgium
NCT01525290,Denmark
NCT01525290,France
NCT01525290,Germany
NCT01525290,Spain
NCT01525290,United Kingdom
NCT01525680,United States
NCT01526148,United States
NCT01526356,United States
NCT01526356,Australia
NCT01526395,India
NCT01526785,United States
NCT01526824,United States
NCT01527240,France
NCT01527305,China
NCT01527305,"Korea, Republic of"
NCT01527305,Malaysia
NCT01527305,Taiwan
NCT01527513,Italy
NCT01527513,Netherlands
NCT01527513,Poland
NCT01527513,Russian Federation
NCT01527513,Ukraine
NCT01527695,Sweden
NCT01527786,Canada
NCT01527916,United States
NCT01527916,Poland
NCT01527916,Russian Federation
NCT01527916,South Africa
NCT01527916,Ukraine
NCT01527916,United Kingdom
NCT01528007,Finland
NCT01528241,United States
NCT01528436,"Korea, Republic of"
NCT01528592,United States
NCT01528839,United States
NCT01528839,Germany
NCT01529034,United States
NCT01529034,Australia
NCT01529034,Canada
NCT01529034,Germany
NCT01529034,Hungary
NCT01529034,Israel
NCT01529034,New Zealand
NCT01529034,Poland
NCT01529034,Spain
NCT01529034,Ukraine
NCT01529060,United States
NCT01529515,United States
NCT01529515,Colombia
NCT01529515,"Korea, Republic of"
NCT01529515,Malaysia
NCT01529515,Mexico
NCT01529515,Romania
NCT01529515,Turkey
NCT01529515,Ukraine
NCT01529619,Japan
NCT01530308,Netherlands
NCT01530542,United States
NCT01530620,Austria
NCT01530620,Germany
NCT01530620,Romania
NCT01531582,United States
NCT01532115,France
NCT01532128,France
NCT01532141,France
NCT01533077,Canada
NCT01533116,Canada
NCT01533376,United States
NCT01533519,United States
NCT01534182,Russian Federation
NCT01534806,United States
NCT01535040,United States
NCT01535183,"Korea, Republic of"
NCT01535469,Uganda
NCT01535573,United States
NCT01535937,United States
NCT01536210,"Korea, Republic of"
NCT01536249,United States
NCT01536314,France
NCT01536366,Portugal
NCT01536574,China
NCT01537042,United States
NCT01537042,Austria
NCT01537042,Finland
NCT01537042,France
NCT01537042,Germany
NCT01537042,Italy
NCT01537549,United States
NCT01537705,United States
NCT01537757,
NCT01538095,United States
NCT01538095,Canada
NCT01538225,Italy
NCT01538329,France
NCT01538693,United States
NCT01538966,United States
NCT01539733,Netherlands
NCT01539837,United Kingdom
NCT01540604,Sweden
NCT01540630,United Kingdom
NCT01540838,Angola
NCT01541371,
NCT01541397,United States
NCT01541605,Belgium
NCT01541605,Germany
NCT01541605,Hungary
NCT01541605,Spain
NCT01541644,United States
NCT01542242,Canada
NCT01542307,United States
NCT01542892,United States
NCT01542892,Sweden
NCT01543139,"Korea, Republic of"
NCT01543321,France
NCT01543724,"Korea, Republic of"
NCT01544062,United States
NCT01544296,Japan
NCT01545076,United States
NCT01545076,Australia
NCT01545076,Belgium
NCT01545076,Canada
NCT01545076,Czechia
NCT01545076,Estonia
NCT01545076,Finland
NCT01545076,France
NCT01545076,Germany
NCT01545076,Israel
NCT01545076,Italy
NCT01545076,Japan
NCT01545076,Netherlands
NCT01545076,Poland
NCT01545076,Spain
NCT01545076,United Kingdom
NCT01545297,Canada
NCT01545310,United States
NCT01545518,United States
NCT01545843,United States
NCT01546402,India
NCT01546688,Germany
NCT01546688,Hungary
NCT01546688,Italy
NCT01546688,Netherlands
NCT01546688,Poland
NCT01546688,Switzerland
NCT01546688,United Kingdom
NCT01546805,Canada
NCT01546896,"Korea, Republic of"
NCT01546909,France
NCT01547000,United States
NCT01547169,United States
NCT01547494,United States
NCT01547689,China
NCT01547715,India
NCT01548430,United States
NCT01548521,France
NCT01548612,Brazil
NCT01548638,United States
NCT01548937,
NCT01549041,United States
NCT01549288,India
NCT01549834,United States
NCT01549834,Canada
NCT01549834,France
NCT01549834,Germany
NCT01549834,Greece
NCT01549834,South Africa
NCT01549834,United Kingdom
NCT01549847,Brazil
NCT01550107,United Kingdom
NCT01550341,United States
NCT01550484,United States
NCT01550484,Australia
NCT01550549,
NCT01550796,United States
NCT01551225,Netherlands
NCT01551329,United States
NCT01551940,France
NCT01552057,Japan
NCT01552434,United States
NCT01552772,United States
NCT01552837,Germany
NCT01553084,United States
NCT01553149,United States
NCT01553149,Australia
NCT01553149,Canada
NCT01553149,New Zealand
NCT01553318,United States
NCT01554124,United Kingdom
NCT01554202,France
NCT01554488,United States
NCT01554787,Taiwan
NCT01555333,United States
NCT01555580,United States
NCT01555697,United States
NCT01555814,Denmark
NCT01555970,Brazil
NCT01555983,United States
NCT01556100,
NCT01556165,China
NCT01556646,United States
NCT01556685,Colombia
NCT01556685,Mexico
NCT01556763,United States
NCT01556802,Colombia
NCT01557010,
NCT01557153,United Kingdom
NCT01557244,United States
NCT01557244,Belgium
NCT01557244,Canada
NCT01557244,Estonia
NCT01557244,Finland
NCT01557244,France
NCT01557244,Germany
NCT01557244,Greece
NCT01557244,India
NCT01557244,Italy
NCT01557244,Japan
NCT01557244,"Korea, Republic of"
NCT01557244,Lithuania
NCT01557244,Malaysia
NCT01557244,Philippines
NCT01557244,Poland
NCT01557244,Russian Federation
NCT01557244,Slovakia
NCT01557244,South Africa
NCT01557244,Spain
NCT01557244,Sweden
NCT01557244,Switzerland
NCT01557244,Taiwan
NCT01557244,Turkey
NCT01557244,United Kingdom
NCT01557400,Australia
NCT01557400,Belgium
NCT01557400,Canada
NCT01557400,France
NCT01557400,Germany
NCT01557400,Israel
NCT01557400,Italy
NCT01557400,Spain
NCT01557400,Sweden
NCT01557400,United Kingdom
NCT01558154,China
NCT01558193,United Kingdom
NCT01558245,China
NCT01559272,United States
NCT01559272,Belgium
NCT01559272,Bulgaria
NCT01559272,Croatia
NCT01559272,Israel
NCT01559272,"Korea, Republic of"
NCT01559272,Malaysia
NCT01559272,Slovakia
NCT01559272,South Africa
NCT01559272,Spain
NCT01559272,Taiwan
NCT01559298,Canada
NCT01559519,
NCT01559636,Nepal
NCT01559675,United States
NCT01559831,United Kingdom
NCT01560182,Italy
NCT01560286,United States
NCT01560507,United States
NCT01560585,United States
NCT01560754,United States
NCT01560754,Germany
NCT01561053,United States
NCT01561053,Spain
NCT01561079,United States
NCT01561092,Denmark
NCT01561430,United States
NCT01561430,Italy
NCT01561430,Japan
NCT01561430,Netherlands
NCT01561430,Spain
NCT01561742,United States
NCT01561898,
NCT01562444,Czechia
NCT01562496,United States
NCT01562496,Netherlands
NCT01563016,China
NCT01563718,United States
NCT01563731,Russian Federation
NCT01563913,United States
NCT01564706,United States
NCT01564979,Thailand
NCT01565291,United States
NCT01565330,United States
NCT01565343,United States
NCT01565356,
NCT01565369,
NCT01565382,
NCT01565395,United States
NCT01566162,United States
NCT01566162,France
NCT01566162,Italy
NCT01566162,Russian Federation
NCT01566162,Serbia
NCT01566162,Slovakia
NCT01566162,South Africa
NCT01566370,United States
NCT01566591,United States
NCT01566591,Canada
NCT01566591,Germany
NCT01566591,Israel
NCT01567124,Australia
NCT01567605,Canada
NCT01567670,
NCT01567865,Bangladesh
NCT01568034,Portugal
NCT01568034,Romania
NCT01568034,Ukraine
NCT01568047,Romania
NCT01568047,Ukraine
NCT01568073,Portugal
NCT01568099,Austria
NCT01568203,United States
NCT01568216,United States
NCT01568216,Australia
NCT01568216,Canada
NCT01568216,New Zealand
NCT01568216,Russian Federation
NCT01568216,Singapore
NCT01568216,Spain
NCT01568229,United States
NCT01568229,Czech Republic
NCT01568229,France
NCT01568229,Malaysia
NCT01568229,Poland
NCT01568229,United Kingdom
NCT01568528,United States
NCT01568684,
NCT01568749,United States
NCT01569451,United States
NCT01569464,United States
NCT01569516,China
NCT01569633,United States
NCT01569659,United States
NCT01569685,Denmark
NCT01569958,Italy
NCT01571167,United States
NCT01571362,United States
NCT01571505,India
NCT01572623,Italy
NCT01573273,United States
NCT01573507,Switzerland
NCT01573819,Netherlands
NCT01574014,Switzerland
NCT01574183,United States
NCT01574313,Taiwan
NCT01574742,Israel
NCT01574885,Italy
NCT01575054,United States
NCT01575054,Canada
NCT01575054,Czech Republic
NCT01575054,Germany
NCT01575054,Hungary
NCT01575054,"Korea, Republic of"
NCT01575054,Poland
NCT01575054,Russian Federation
NCT01575054,United Kingdom
NCT01575158,
NCT01575470,United States
NCT01575639,India
NCT01575678,Denmark
NCT01576354,Switzerland
NCT01576640,United States
NCT01576705,France
NCT01576848,Netherlands
NCT01576874,United States
NCT01577160,
NCT01577186,
NCT01577732,Vietnam
NCT01577966,United States
NCT01577992,France
NCT01578161,"Korea, Republic of"
NCT01578330,Turkey
NCT01578486,United States
NCT01578785,United States
NCT01578785,Albania
NCT01578785,Belarus
NCT01578785,Bosnia and Herzegovina
NCT01578785,Bulgaria
NCT01578785,Croatia
NCT01578785,Estonia
NCT01578785,Georgia
NCT01578785,Greece
NCT01578785,Latvia
NCT01578785,"Macedonia, The Former Yugoslav Republic of"
NCT01578785,Mexico
NCT01578785,"Moldova, Republic of"
NCT01578785,Montenegro
NCT01578785,Poland
NCT01578785,Romania
NCT01578785,Russian Federation
NCT01578785,Serbia
NCT01578785,Ukraine
NCT01579383,Australia
NCT01579500,"Korea, Republic of"
NCT01579825,Bangladesh
NCT01580033,China
NCT01580501,United States
NCT01580839,Taiwan
NCT01581281,United States
NCT01581450,Germany
NCT01582061,United States
NCT01582061,Brazil
NCT01582061,Czechia
NCT01582061,Germany
NCT01582061,Greece
NCT01582061,"Korea, Republic of"
NCT01582061,Lebanon
NCT01582061,Romania
NCT01582061,Russian Federation
NCT01582061,Spain
NCT01582061,Thailand
NCT01582152,United States
NCT01582477,United States
NCT01582516,Netherlands
NCT01582542,Israel
NCT01583023,Canada
NCT01583036,United States
NCT01584076,United States
NCT01584440,United States
NCT01584466,United States
NCT01584843,Japan
NCT01584934,Belgium
NCT01585207,United States
NCT01585298,Germany
NCT01585935,Austria
NCT01586052,"Korea, Republic of"
NCT01586455,United States
NCT01586572,Pakistan
NCT01586975,United States
NCT01587066,"Korea, Republic of"
NCT01587118,United States
NCT01587326,Taiwan
NCT01588158,United States
NCT01588314,United States
NCT01588561,United States
NCT01588717,United States
NCT01588925,Brazil
NCT01589055,United States
NCT01589068,United States
NCT01589081,United States
NCT01589809,United Kingdom
NCT01590888,United States
NCT01590888,Australia
NCT01591096,United States
NCT01591096,Canada
NCT01591551,United States
NCT01591759,United States
NCT01592110,United States
NCT01592201,"Korea, Republic of"
NCT01592409,Canada
NCT01592747,United States
NCT01592747,Belgium
NCT01592747,Colombia
NCT01592747,Estonia
NCT01592747,France
NCT01592747,Hungary
NCT01592747,Iceland
NCT01592747,Italy
NCT01592747,"Korea, Republic of"
NCT01592747,New Zealand
NCT01592747,Poland
NCT01592747,Serbia
NCT01592747,South Africa
NCT01592747,Spain
NCT01592747,Ukraine
NCT01593514,United Kingdom
NCT01593774,"Iran, Islamic Republic of"
NCT01594047,Italy
NCT01594346,
NCT01595581,United States
NCT01595646,United States
NCT01595867,
NCT01596634,United States
NCT01596673,United States
NCT01596673,Canada
NCT01596803,France
NCT01597167,United States
NCT01597297,Belgium
NCT01597297,Canada
NCT01597297,Italy
NCT01597297,Netherlands
NCT01597297,Sweden
NCT01597297,United Kingdom
NCT01597518,United States
NCT01597518,Australia
NCT01597518,Canada
NCT01597596,United States
NCT01597596,Germany
NCT01597596,Taiwan
NCT01598103,Germany
NCT01598103,Netherlands
NCT01598103,Switzerland
NCT01598753,United States
NCT01598857,
NCT01598896,United States
NCT01599234,United Kingdom
NCT01599286,United States
NCT01599975,United States
NCT01600170,United States
NCT01600235,"Korea, Republic of"
NCT01600456,United States
NCT01600469,Taiwan
NCT01600716,United States
NCT01600716,Belgium
NCT01600716,Canada
NCT01600716,Czechia
NCT01600716,France
NCT01600716,Poland
NCT01600716,Portugal
NCT01600716,Russian Federation
NCT01600859,United States
NCT01601314,Spain
NCT01601509,Greece
NCT01601717,
NCT01601730,United States
NCT01602016,United States
NCT01602029,Pakistan
NCT01602185,France
NCT01602393,United States
NCT01602393,Italy
NCT01602471,United States
NCT01602510,China
NCT01602900,United Kingdom
NCT01603069,United States
NCT01603394,United States
NCT01603394,Austria
NCT01603394,Germany
NCT01603394,South Africa
NCT01603407,United States
